boot_lin_minus_gam,boot_rsf_minus_gam,boot_gam_minus_lin_c
0.0019435839276925049,-0.0002353084547492834,-0.004953775665532456
0.012888505078439333,0.011847611030638805,0.006389626842987051
0.001558098848693401,0.002039572458917255,0.005328354787286105
0.010400327236972151,0.004145505081931206,0.003219045078601712
0.013343907172942843,0.00668076906616813,-0.0007219218454462828
0.013343907172942843,0.006680769066168157,0.011323101208152497
0.007451003010818108,0.00436017076254272,0.0003563775897277299
0.0044432503495264175,0.001966938164261467,0.0074508988986878855
0.0014939261233723744,0.002181603844872926,0.017733029351506446
0.01047024425247653,0.0012535440311270962,0.01953442478467915
0.007456747301001487,0.0016102410976943093,0.01667175729580539
0.00489290815384652,-0.00044997413536077,0.004588231409814014
0.0048871638636631964,0.0022999555294876683,0.007074220008593035
0.013413824188447221,0.0037888080153640202,0.008191022276159976
0.01597191904541878,0.008598952913267538,0.00925229433186081
0.004822991138342142,0.0024419869154433116,0.013539678363812868
-0.0010699130237825927,0.00012138861181787419,0.01593163391833352
0.004507423074847472,0.001824906778305796,-0.0067551710987054925
0.004571595800168443,0.0016828753923500417,0.00638962684298694
0.010330410221467773,0.007037466132735343,-0.0038925036098315102
0.007451003010818108,0.004360170762542692,0.001725563920940254
0.004437506059343066,0.0047168678291098776,0.022397092273553132
0.012637109740265634,0.011088499507545563,0.017733029351506335
0.013343907172942843,0.006680769066168157,0.002842366188507084
0.007386830285497137,0.004502202148498419,0.00638962684298694
0.01302259481926471,0.008813618593878969,-0.0018216967335398238
0.010458755672109826,0.006753403360823973,0.009936887497466906
0.004507423074847444,0.0018249067783057682,0.01063850804254618
0.005214220507524653,-0.002582823663071665,0.0039036382442079187
0.015902002029914375,0.011490913964071592,0.013501175531420162
0.015516516950915299,0.013765794877738158,-0.023408726862485074
0.007772315364496213,0.002227321234831825,0.008875615441766072
-0.0011340857491035639,0.00026341999777357294,-0.010302431753185348
0.005214220507524653,-0.002582823663071665,-0.0018216967335400458
0.004507423074847444,0.0018249067783057682,-0.010302431753185348
0.008291890184320666,-0.003081552115594549,0.007074220008593146
0.004373333334022067,0.004858899215065576,-0.007816443154406438
0.010073270593110667,0.009028284274490483,0.017733029351506446
0.018530013902390285,0.013409097811170972,0.01953442478467926
0.018144528823391237,0.01568397872483754,0.02556767403793847
0.013016850529081414,0.011563548258727435,0.024883080872332264
0.007772315364496213,0.0022273212348318527,0.018417622517112653
0.004437506059343066,0.0047168678291098776,0.007074220008593146
0.0018794112023714782,-9.327706879364017e-05,0.013539678363812868
0.009693529804294942,0.008553235523308639,0.008875615441766072
0.007842232380000536,-0.0006646398159722844,0.024883080872332264
0.004121937995848313,0.004099787691972334,-0.0067551710987053815
0.013022594819264738,0.008813618593879025,-0.002091108176658585
0.004887163863663169,0.0022999555294876406,0.002842366188506973
0.002264896281370582,-0.0023681579824601506,0.017733029351506335
0.015586433966419677,0.010873833826934076,-0.004953775665532456
0.00790066081513821,0.0019432584629204552,0.017733029351506557
0.004565851509985092,0.004432805057198536,0.013124496641325312
0.01046449996229315,0.004003473695975507,0.008191022276159865
0.012958422093943711,0.008955649979834696,0.00925229433186081
0.007509431445955755,0.006968069041435404,0.02196488317159251
0.010009097867789696,0.009170315660446182,0.013501175531420162
0.012958422093943711,0.008955649979834696,-0.012065324353965678
0.007386830285497137,0.004502202148498391,0.013124496641325312
0.007001345206498005,0.006777083062164957,0.011699780098247348
0.0103945829467888,0.006895434746779616,0.01418576869702648
0.00738108599531373,0.007252131813346802,0.01953442478467926
0.0075209200263224585,0.0014682097117385828,0.0010409707553341585
0.01846009688688599,0.01630105886197511,0.019478894572813488
0.010084759173477426,0.003528424944793662,-0.007816443154406438
0.0018736669121880989,0.002656652596054798,0.011738282930640054
-0.00062025521946249,-0.0022955236878043905,0.00638962684298694
-0.0006202552194624067,-0.002295523687804335,0.013501175531420162
0.007001345206498005,0.006777083062164957,-0.002091108176658585
0.013022594819264738,0.008813618593879025,0.0010794735877266426
0.004373333334022067,0.004858899215065604,0.01704843618590024
0.007515175736139107,0.0042181393765869934,0.0010409707553338254
0.007451003010818108,0.004360170762542692,-0.01030243175318546
0.013022594819264738,0.008813618593879025,0.0010794735877266426
0.010084759173477453,0.00352842494479369,0.008875615441766072
0.0019435839276924771,-0.0002353084547492834,-0.006070577933099397
0.001879411202371506,-9.327706879361242e-05,-0.015612585008445756
0.0019378396375091256,0.0025146212100990994,0.0035269593541130684
0.004437506059343066,0.0047168678291098776,0.018473152728978426
0.004186110721169339,0.003957756306016635,0.015987164130199405
0.0103945829467888,0.006895434746779616,0.01704843618590024
0.00482299113834217,0.0024419869154433393,0.002842366188506751
0.0071354349473233825,0.0037430906254051766,-0.0018216967335399348
0.004571595800168443,0.0016828753923500417,0.011699780098247348
0.002264896281370554,-0.0023681579824601784,-0.02875738295013819
0.004822991138342142,0.0024419869154433116,0.014185768697026258
0.009944925142468669,0.009312347046401853,0.01953442478467926
0.008291890184320638,-0.003081552115594549,0.008837112609373365
0.01340807989826387,0.006538737680212486,0.011323101208152386
0.013022594819264738,0.008813618593879025,-0.007816443154406438
0.0103945829467888,0.006895434746779644,0.009936887497466906
0.004828735428525521,-0.000307942749405099,-0.0042691824999262495
0.007386830285497109,0.004502202148498363,-0.0038925036098315102
0.010330410221467773,0.007037466132735343,0.00887561544176596
0.015516516950915299,0.013765794877738186,-0.002091108176658585
0.0019435839276924771,-0.00023530845474931117,-0.0038925036098315102
0.016357404124417885,0.006324071999600972,0.0077758405536724196
0.004957080879167519,-0.0005920055213164965,0.011699780098247237
0.00969352980429497,0.008553235523308667,0.0010409707553340475
0.007386830285497109,0.004502202148498363,0.002842366188506973
0.010400327236972151,0.004145505081931206,0.008567701166254826
